gamma,max_depth,learning_rate,n_estimators,min_child_weight,train_acc,train_f1,train_tp,train_fp,train_tn,train_fn,train_precision,train_recall,train_roc_auc,val_acc,val_f1,val_tp,val_fp,val_tn,val_fn,val_precision,val_recall,val_roc_auc
0,5,0.1,700,100,0.8456492378931121,0.771101573676681,2695,267,6071,1333,0.9098582039162728,0.6690665342601787,0.8134698401815251,0.5687568756875687,0.29156626506024097,242,284,1309,892,0.4600760456273764,0.21340388007054673,0.5175619525902012
0,5,0.1,800,20,0.9355585568203743,0.9129981766084918,3505,145,6193,523,0.9602739726027397,0.8701588877855015,0.9236405041641298,0.5768243491015769,0.32593457943925236,279,299,1294,855,0.4826989619377163,0.24603174603174602,0.5291677876423639
0,5,0.1,800,50,0.9004437584410573,0.861327600107498,3205,209,6129,823,0.9387814879906269,0.7956802383316782,0.8813522681087234,0.5621562156215621,0.2959905660377358,251,311,1282,883,0.44661921708185054,0.22134038800705466,0.5130556302872686
0,5,0.1,800,100,0.8589619911248312,0.7948933782267116,2833,267,6071,1195,0.9138709677419354,0.7033267130089375,0.8305999295559044,0.5625229189585625,0.2817579771222155,234,293,1300,900,0.444022770398482,0.20634920634920634,0.5112097569724688
0,5,0.1,900,20,0.9392243874204129,0.918625678119349,3556,158,6180,472,0.9574582660204631,0.8828202581926514,0.9289456292541042,0.5797579757975797,0.3344947735191638,288,300,1293,846,0.4897959183673469,0.25396825396825395,0.5328221684153888
0,5,0.1,900,50,0.9069071966042832,0.8715901530272788,3275,212,6126,753,0.9392027530828793,0.8130585898709036,0.8898047761598128,0.5617895122845618,0.2991202346041056,255,316,1277,879,0.44658493870402804,0.22486772486772486,0.5132499327414581
0,5,0.1,900,100,0.8711171136407486,0.8151632540121748,2946,254,6084,1082,0.920625,0.7313803376365442,0.8456523019833083,0.5647231389805647,0.29387269482450923,247,300,1293,887,0.4515539305301645,0.21781305114638447,0.514744567004454
0,5,0.13,100,20,0.7657727185027976,0.5919327731092437,1761,161,6177,2267,0.9162330905306972,0.4371896722939424,0.7058936685862265,0.5889255592225889,0.19410496046010065,135,122,1471,999,0.5252918287937743,0.11904761904761904,0.521231279705856
0,5,0.13,100,50,0.7204321821338993,0.47404718693284936,1306,176,6162,2722,0.8812415654520918,0.3242303872889772,0.6482306874911279,0.5768243491015769,0.15766423357664233,108,128,1465,1026,0.4576271186440678,0.09523809523809523,0.5074432786297194
0,5,0.13,100,100,0.6858961991124831,0.3694810224632068,954,182,6156,3074,0.8397887323943662,0.23684210526315788,0.6040632110411719,0.5812247891455812,0.13746223564954682,91,99,1494,1043,0.4789473684210526,0.08024691358024691,0.5090500104624398
0,5,0.13,200,20,0.8579972988616631,0.7878351109829922,2733,177,6161,1295,0.9391752577319588,0.6785004965243296,0.8252868528692965,0.585991932526586,0.28769716088328073,228,223,1370,906,0.5055432372505543,0.20105820105820105,0.5305353779930051
0,5,0.13,200,50,0.8004051707505305,0.680265801267192,2201,242,6096,1827,0.9009414654113794,0.5464250248262165,0.7541213164522372,0.5676567656765676,0.2238314680710994,170,215,1378,964,0.44155844155844154,0.14991181657848324,0.5074731713149793
0,5,0.13,200,100,0.7465753424657534,0.5601875104637536,1673,272,6066,2355,0.8601542416452442,0.4153426017874876,0.6862134277476409,0.566923359002567,0.19932203389830508,147,194,1399,987,0.4310850439882698,0.12962962962962962,0.5039234149403641
0,5,0.13,300,20,0.8912791819409608,0.845933014354067,3094,193,6145,934,0.9412838454517798,0.7681231380337636,0.8688359457918897,0.5757242390905757,0.3067705212702217,256,279,1314,878,0.4785046728971963,0.2257495590828924,0.5253041580725196
0,5,0.13,300,50,0.8428516303299247,0.7638788230178287,2635,236,6102,1393,0.9177986764193661,0.6541708043694141,0.8084675416608825,0.5757242390905757,0.28887523048555624,235,258,1335,899,0.4766734279918864,0.2072310405643739,0.522636235913072
0,5,0.13,300,100,0.7860312560293267,0.6549471064094586,2105,295,6043,1923,0.8770833333333333,0.5225918570009931,0.7380236028457159,0.5746241290795746,0.2602040816326531,204,230,1363,930,0.4700460829493088,0.17989417989417988,0.5177562550443907
0,5,0.13,400,20,0.9153964885201621,0.8833000665335995,3319,168,6170,709,0.9518210496128477,0.823982125124131,0.8987376703247667,0.5716905023835717,0.3145539906103286,268,302,1291,866,0.47017543859649125,0.23633156966490299,0.5233760798732551
0,5,0.13,400,50,0.8688018522091453,0.8105321816662023,2909,241,6097,1119,0.9234920634920635,0.7221946375372393,0.8420850120472565,0.5691235790245691,0.2925948223961469,243,284,1309,891,0.46110056925996207,0.21428571428571427,0.518002869697785
0,5,0.13,400,100,0.8167084699980706,0.7179334916864608,2418,290,6048,1610,0.8929098966026587,0.6002979145978153,0.7772710778416656,0.5683901723505684,0.26666666666666666,214,257,1336,920,0.4543524416135881,0.18871252204585537,0.513690849849042
0,5,0.13,500,20,0.9265869187729114,0.9001705365341729,3431,164,6174,597,0.9543810848400557,0.8517874875868917,0.9129559085141778,0.5724239090575725,0.3236658932714617,279,311,1282,855,0.4728813559322034,0.24603174603174602,0.5254013092996143
0,5,0.13,500,50,0.8868415975303878,0.8403429971416905,3087,232,6106,941,0.9300994275384152,0.7663853028798411,0.8648903478741269,0.5654565456545655,0.2984014209591474,252,303,1290,882,0.4540540540540541,0.2222222222222222,0.5160075329566856
0,5,0.13,500,100,0.8413081227088559,0.7650335666333381,2678,295,6043,1350,0.9007736293306424,0.6648460774577954,0.8091507130741171,0.5683901723505684,0.28187919463087246,231,274,1319,903,0.45742574257425744,0.2037037037037037,0.5158505963590709
0,5,0.13,600,20,0.9345938645572063,0.9119022869022869,3509,159,6179,519,0.9566521264994547,0.8711519364448858,0.9230325791407137,0.5705903923725706,0.3203714451538015,276,313,1280,858,0.4685908319185059,0.24338624338624337,0.5234508115864047
0,5,0.13,600,50,0.8988037815936716,0.8592135283854516,3201,222,6116,827,0.9351446099912357,0.7946871896722939,0.8798301836654308,0.5610561056105611,0.29712272460364064,253,316,1277,881,0.4446397188049209,0.22310405643738976,0.5123680985262906
0,5,0.13,600,100,0.859058460351148,0.7951773447357353,2836,269,6069,1192,0.913365539452496,0.7040714995034757,0.8308145443241582,0.566923359002567,0.2940824865511058,246,293,1300,888,0.45640074211502785,0.21693121693121692,0.5165007622634741
0,5,0.13,700,20,0.9393208566467297,0.9188072802375113,3559,160,6178,469,0.956977682172627,0.8835650446871897,0.9291602440223579,0.5702236890355702,0.32721010332950634,285,323,1270,849,0.46875,0.25132275132275134,0.5242803336023675
0,5,0.13,700,50,0.9098012733937874,0.8761753410144352,3308,215,6123,720,0.9389724666477434,0.8212512413108243,0.8936644341612501,0.5654565456545655,0.30984274898078046,266,317,1276,868,0.4562607204116638,0.2345679012345679,0.5177861477296506
0,5,0.13,700,100,0.8719853366775998,0.817142069725782,2965,264,6074,1063,0.9182409414679468,0.7360973187686196,0.8472219001542688,0.5654565456545655,0.2984014209591474,252,303,1290,882,0.4540540540540541,0.2222222222222222,0.5160075329566856
0,5,0.13,800,20,0.9428902180204515,0.9237702807107906,3587,151,6187,441,0.9596040663456393,0.8905163853028798,0.9333459174857724,0.5687568756875687,0.3287671232876712,288,330,1263,846,0.46601941747572817,0.25396825396825395,0.523405972558515
0,5,0.13,800,50,0.916457650009647,0.8858423411547588,3360,198,6140,668,0.9443507588532883,0.8341608738828202,0.9014603675188794,0.5661899523285662,0.31972397929844737,278,327,1266,856,0.45950413223140496,0.24514991181657847,0.5199384210683645
0,5,0.13,800,100,0.8814393208566468,0.8324471710974779,3053,254,6084,975,0.9231932264892652,0.7579443892750745,0.8589343278025736,0.5713237990465714,0.3254472013848817,282,317,1276,852,0.4707846410684474,0.24867724867724866,0.524840821450991
0,5,0.13,900,20,0.944626664094154,0.9264102564102564,3613,159,6179,415,0.957847295864263,0.8969712015888779,0.9359422117127096,0.5713237990465714,0.33541785105173394,295,330,1263,839,0.472,0.2601410934744268,0.5264923923116014
0,5,0.13,900,50,0.9257186957360602,0.8997656860192658,3456,198,6140,572,0.9458128078817734,0.8579940417080437,0.9133769514314911,0.5632563256325632,0.32444696539988654,286,343,1250,848,0.4546899841017488,0.25220458553791886,0.5184437868053687
0,5,0.13,900,100,0.8891568589619911,0.8444564775957764,3119,240,6098,909,0.9285501637392081,0.7743296921549155,0.8682314285956023,0.5727906123945727,0.3308443423319931,288,319,1274,846,0.4744645799011532,0.25396825396825395,0.5268585777060354
0,5,0.16,100,20,0.7944240787188886,0.6630830039525691,2097,200,6138,1931,0.912929908576404,0.5206057596822244,0.744525031939566,0.5727906123945727,0.2026009582477755,148,179,1414,986,0.4525993883792049,0.13051146384479717,0.5090724299763847
0,5,0.16,100,50,0.7451283040710014,0.5532634426783902,1636,250,6088,2392,0.8674443266171792,0.40615690168818275,0.6833561409671586,0.5702236890355702,0.17812061711079943,127,165,1428,1007,0.4349315068493151,0.11199294532627865,0.5042073954503333
0,5,0.16,100,100,0.7088558749758826,0.45127272727272727,1241,231,6107,2787,0.8430706521739131,0.30809334657398213,0.6358232589607052,0.5698569856985699,0.16034359341445956,112,151,1442,1022,0.42585551330798477,0.09876543209876543,0.5019878635697845
0,5,0.16,200,20,0.8764229210881729,0.8212142358688067,2942,195,6143,1086,0.9378386993943257,0.7303872889771599,0.8498102427845724,0.5768243491015769,0.28233830845771146,227,247,1346,907,0.47890295358649787,0.2001763668430335,0.5225615041999222
0,5,0.16,200,50,0.8240401311981478,0.7292965271593945,2457,253,6085,1571,0.9066420664206642,0.6099801390268124,0.7850310919179503,0.5705903923725706,0.24887748556767159,194,231,1362,940,0.45647058823529413,0.1710758377425044,0.5130332107733238
0,5,0.16,200,100,0.772525564344974,0.6270167668459349,1982,312,6026,2046,0.8639930252833479,0.49205561072492554,0.7214143626360505,0.5782911624495783,0.26282051282051283,205,221,1372,929,0.4812206572769953,0.18077601410934743,0.5210220309090366
0,5,0.16,300,20,0.9076789504148177,0.8710416385931815,3232,161,6177,796,0.9525493663424698,0.8023833167825224,0.8884904908305166,0.5716905023835717,0.3005988023952096,251,285,1308,883,0.46828358208955223,0.22134038800705466,0.5212163333632259
0,5,0.16,300,50,0.8585761142195639,0.7929963287207004,2808,246,6092,1220,0.9194499017681729,0.6971201588877854,0.829153326524991,0.5555555555555556,0.25552825552825553,208,286,1307,926,0.42105263157894735,0.18342151675485008,0.5019430245418947
0,5,0.16,300,100,0.8079297704032413,0.7042044272767791,2370,333,6005,1658,0.876803551609323,0.5883813306852036,0.7679205485865274,0.5665566556655666,0.26765799256505574,216,264,1329,918,0.45,0.19047619047619047,0.5123755716976056
0,5,0.16,400,20,0.924850472699209,0.8972972972972973,3403,154,6184,625,0.9567050885577734,0.8448361469712016,0.9102691306014101,0.5771910524385772,0.32926119837114604,283,302,1291,851,0.48376068376068376,0.2495590828924162,0.5299898364870116
0,5,0.16,400,50,0.8879027590198727,0.8416462251294631,3088,222,6116,940,0.9329305135951662,0.7666335650446872,0.8658033713516273,0.5658232489915658,0.3027090694935218,257,307,1286,877,0.45567375886524825,0.22663139329805995,0.5169566257136878
0,5,0.16,400,100,0.8352305614508971,0.7543859649122807,2623,303,6035,1405,0.8964456596035544,0.6511916583912611,0.8016923896247881,0.5632563256325632,0.2768670309653916,228,285,1308,906,0.4444444444444444,0.20105820105820105,0.5110752398887992
0,5,0.16,500,20,0.9349797414624734,0.9124902622695403,3514,160,6178,514,0.9564507348938487,0.8723932472691162,0.923574345313321,0.5716905023835717,0.3264129181084198,283,317,1276,851,0.4716666666666667,0.2495590828924162,0.5252817385585747
0,5,0.16,500,50,0.9036272429095119,0.8666399679615538,3246,217,6121,782,0.9373375685821542,0.8058589870903674,0.885810528572006,0.5606894022735607,0.3042973286875726,262,326,1267,872,0.445578231292517,0.2310405643738977,0.5131976205422533
0,5,0.16,500,100,0.864460737024889,0.8056439341541015,2912,289,6049,1116,0.9097157138394252,0.7229394240317776,0.8386707217981544,0.5621562156215621,0.29265402843601895,247,307,1286,887,0.44584837545126355,0.21781305114638447,0.5125474546378501
0,5,0.16,600,20,0.9398032027783138,0.9194630872483222,3562,158,6180,466,0.9575268817204301,0.8843098311817279,0.9296904157486424,0.570957095709571,0.32213209733487835,278,314,1279,856,0.46959459459459457,0.24514991181657847,0.5240187726063432
0,5,0.16,600,50,0.9140459193517269,0.882747729964469,3354,217,6121,674,0.939232707924951,0.8326713008937437,0.8992166854736942,0.5592225889255592,0.30919540229885056,269,337,1256,865,0.4438943894389439,0.23721340388007053,0.5128314351478194
0,5,0.16,600,100,0.8760370441829056,0.8244295668807214,3017,274,6064,1011,0.9167426314190216,0.7490069513406157,0.8528878240451895,0.5654565456545655,0.3008849557522124,255,306,1287,879,0.45454545454545453,0.22486772486772486,0.5163886646937494
0,5,0.16,700,20,0.9434690333783523,0.9248139594559918,3604,162,6176,424,0.9569835369091875,0.8947368421052632,0.9345883642523792,0.5694902823615695,0.33295454545454545,293,333,1260,841,0.4680511182108626,0.2583774250440917,0.5246689385107465
0,5,0.16,700,50,0.9228246189465561,0.895806199531128,3439,211,6127,589,0.9421917808219178,0.8537735849056604,0.9102411629166989,0.5603226989365603,0.322215941209723,285,350,1243,849,0.44881889763779526,0.25132275132275134,0.5158057573311812
0,5,0.16,700,100,0.8880956974725063,0.8431160400324588,3117,249,6089,911,0.9260249554367201,0.7738331678252235,0.8672731632751867,0.5625229189585625,0.30356100408639813,260,319,1274,874,0.44905008635578586,0.2292768959435626,0.5145128986936897
0,5,0.16,800,20,0.9444337256415204,0.9261349063862528,3611,159,6179,417,0.9578249336870026,0.8964746772591857,0.9356939495478636,0.5727906123945727,0.34217955957086393,303,334,1259,831,0.47566718995290425,0.2671957671957672,0.5287642363913551
0,5,0.16,800,50,0.9285163032992475,0.9037037037037037,3477,190,6148,551,0.9481865284974094,0.8632075471698113,0.9166148180784367,0.5658232489915658,0.33182844243792325,294,344,1249,840,0.4608150470219436,0.25925925925925924,0.5216572504708098
0,5,0.16,800,100,0.8989967200463053,0.8600828544701323,3218,237,6101,810,0.9314037626628076,0.7989076464746773,0.8807570734740063,0.5606894022735607,0.3146453089244851,275,339,1254,859,0.44788273615635177,0.24250440917107582,0.5148491914028637
0,5,0.16,900,20,0.945591356357322,0.9280245022970903,3636,172,6166,392,0.9548319327731093,0.9026812313803376,0.937771666494839,0.5702236890355702,0.3415730337078652,304,342,1251,830,0.47058823529411764,0.26807760141093473,0.5266941679371058
0,5,0.16,900,50,0.9330503569361374,0.9101036269430052,3513,179,6159,515,0.9515167930660888,0.8721449851042701,0.9219513186802512,0.5621562156215621,0.3292134831460674,293,353,1240,841,0.4535603715170279,0.2583774250440917,0.518391474606164
0,5,0.16,900,100,0.9061354427937488,0.8707663700358613,3278,223,6115,750,0.9363039131676664,0.8138033763654419,0.889309387772497,0.5636230289695636,0.32919954904171367,292,348,1245,842,0.45625,0.25749559082892415,0.5195199234747256
0,5,0.19,100,20,0.8142002701138337,0.7069385270846014,2323,221,6117,1705,0.91312893081761,0.5767130089374379,0.7709219825375104,0.5665566556655666,0.22845953002610966,175,223,1370,959,0.4396984924623116,0.15432098765432098,0.5071667712910651
0,5,0.19,100,50,0.7602739726027398,0.5920210146117222,1803,260,6078,2225,0.8739699466795928,0.44761668321747766,0.7032971393367288,0.5757242390905757,0.229180546302465,172,195,1398,962,0.46866485013623976,0.15167548500881833,0.5146324694347294
0,5,0.19,100,100,0.7244838896392051,0.5043387712599792,1453,281,6057,2575,0.8379469434832757,0.36072492552135055,0.6581945864590029,0.5738907224055739,0.2062841530054645,151,179,1414,983,0.4575757575757576,0.13315696649029982,0.5103951812991361
0,5,0.19,200,20,0.8845263360987845,0.8350103376981393,3029,198,6140,999,0.938642702200186,0.7519860973187686,0.8603729792368535,0.5665566556655666,0.2827669902912621,233,281,1312,901,0.45330739299610895,0.2054673721340388,0.5145353182076345
0,5,0.19,200,50,0.8341693999614123,0.7516254876462939,2601,292,6046,1427,0.8990667127549257,0.6457298907646475,0.7998292874460663,0.5687568756875687,0.2802937576499388,229,271,1322,905,0.458,0.2019400352733686,0.5159103817295908
0,5,0.19,200,100,0.793266448003087,0.6738700350022827,2214,329,6009,1814,0.8706252457727094,0.5496524329692155,0.7488716566865643,0.5716905023835717,0.26448362720403024,210,244,1349,924,0.46255506607929514,0.18518518518518517,0.5160075329566854
0,5,0.19,300,20,0.9174223422728149,0.8869220607661823,3357,185,6153,671,0.9477696216826652,0.833416087388282,0.9021135343852108,0.5632563256325632,0.3119584055459272,270,327,1266,864,0.45226130653266333,0.23809523809523808,0.5164110842076943
0,5,0.19,300,50,0.875844105730272,0.8228004956629492,2988,247,6091,1040,0.9236476043276661,0.7418073485600795,0.8514180321216301,0.5628896222955629,0.30292397660818715,259,317,1276,875,0.4496527777777778,0.22839506172839505,0.514699727976564
0,5,0.19,300,100,0.8315647308508586,0.7481246393537219,2593,311,6027,1435,0.8929063360881543,0.6437437934458788,0.7973373432360352,0.5632563256325632,0.28468468468468466,237,294,1299,897,0.4463276836158192,0.20899470899470898,0.512218635099991
0,5,0.19,400,20,0.93025274937295,0.9058716312980081,3479,174,6164,549,0.9523679167807282,0.8637040714995035,0.9181253080754064,0.566923359002567,0.3208740655549166,279,326,1267,855,0.46115702479338844,0.24603174603174602,0.5206932113711775
0,5,0.19,400,50,0.8995755354042061,0.8606985146527499,3216,229,6109,812,0.9335268505079826,0.7984111221449851,0.8811399252252221,0.5595892922625596,0.3164484917472965,278,345,1248,856,0.4462279293739968,0.24514991181657847,0.5142887035542403
0,5,0.19,400,100,0.8596372757090488,0.797720005560962,2869,296,6042,1159,0.906477093206951,0.7122641509433962,0.8327808605774097,0.5522552255225522,0.28471001757469244,243,330,1263,891,0.42408376963350786,0.21428571428571427,0.5035647027172451
0,5,0.19,500,20,0.9386455720625121,0.9178931061192874,3555,163,6175,473,0.9561592253899946,0.8825719960278053,0.9284270519741424,0.5731573157315731,0.33938706015891035,299,329,1264,835,0.47611464968152867,0.263668430335097,0.5285699339371656
0,5,0.19,500,50,0.912984757862242,0.8812532912058978,3347,221,6117,681,0.938060538116592,0.8309334657398213,0.898032210938702,0.5687568756875687,0.33858267716535434,301,343,1250,833,0.4673913043478261,0.2654320987654321,0.5250575434191254
0,5,0.19,500,100,0.8794134671039938,0.8301168795868442,3054,276,6062,974,0.9171171171171171,0.7581926514399205,0.8573228956158264,0.5610561056105611,0.31717056474614946,278,341,1252,856,0.4491114701130856,0.24514991181657847,0.5155441963351568
0,5,0.19,600,20,0.9425043411151842,0.9237656689690458,3611,179,6159,417,0.9527704485488127,0.8964746772591857,0.9341161647577089,0.570957095709571,0.3434343434343434,306,342,1251,828,0.4722222222222222,0.2698412698412698,0.5275760021522733
0,5,0.19,600,50,0.9229210881728729,0.896004165039698,3442,213,6125,586,0.9417236662106703,0.8545183714001986,0.9104557776849526,0.557022368903557,0.32513966480446926,291,365,1228,843,0.44359756097560976,0.2566137566137566,0.5137431620482469
0,5,0.19,600,100,0.8900250819988423,0.8472259447869204,3161,273,6065,867,0.9205008736167735,0.7847567030784508,0.8708415891536149,0.5537220388705537,0.31513787281935846,280,363,1230,854,0.4354587869362364,0.24691358024691357,0.5095208202552836
0,5,0.19,700,20,0.9453019486783716,0.927743086529884,3640,179,6159,388,0.9531290913851793,0.9036742800397219,0.937715966147977,0.5713237990465714,0.3465623253214086,310,345,1248,824,0.4732824427480916,0.27336860670194,0.528398050996921
0,5,0.19,700,50,0.9283233648466139,0.9036191464521988,3483,198,6140,545,0.9462102689486552,0.8646971201588878,0.9167284906569132,0.5676567656765676,0.34608985024958405,312,357,1236,822,0.4663677130044843,0.2751322751322751,0.5255134068693391
0,5,0.19,700,100,0.9019872660621262,0.8648217136774881,3250,238,6100,778,0.9317660550458715,0.8068520357497517,0.8846503788720358,0.5588558855885588,0.31764038570618264,280,349,1244,854,0.4451510333863275,0.24691358024691357,0.5139150449884913
0,5,0.19,800,20,0.946073702488906,0.9288532518773068,3649,180,6158,379,0.9529903369025855,0.9059086395233367,0.9387542566502767,0.5705903923725706,0.3454443823365008,309,346,1247,825,0.4717557251908397,0.2724867724867725,0.5276432606941082
0,5,0.19,800,50,0.9341115184256222,0.9114252366748801,3514,169,6169,514,0.9541134944338854,0.8723932472691162,0.9228643421577515,0.5625229189585625,0.3419746276889134,310,369,1224,824,0.4565537555228277,0.27336860670194,0.520865094311422
0,5,0.19,800,100,0.9101871502990546,0.8770307753269053,3320,223,6115,708,0.9370589895568727,0.8242303872889771,0.8945228932342645,0.5504217088375504,0.3143176733780761,281,373,1220,853,0.42966360856269115,0.24779541446208111,0.506823005410576
0,5,0.19,900,20,0.9464595793941732,0.9293263720871004,3649,176,6162,379,0.9539869281045752,0.9059086395233367,0.9390698136083077,0.5694902823615695,0.3426651735722284,306,346,1247,828,0.46932515337423314,0.2698412698412698,0.5263205093713568
0,5,0.19,900,50,0.9385491028361953,0.9179863525170594,3565,174,6164,463,0.9534634929125435,0.8850546176762661,0.9288005811637878,0.55995599559956,0.3392070484581498,308,374,1219,826,0.45161290322580644,0.2716049382716049,0.5184138941201087
0,5,0.19,900,100,0.9176152807254486,0.8877497371188223,3377,203,6135,651,0.9432960893854748,0.8383813306852036,0.9031761497225325,0.5537220388705537,0.3250138657792568,293,376,1217,841,0.43796711509715996,0.2583774250440917,0.511172391115894
0,5,0.22,100,20,0.8305035693613737,0.7405110028060847,2507,236,6102,1521,0.9139628144367481,0.6223932472691162,0.7925787631107335,0.5713237990465714,0.2680025046963056,214,249,1344,920,0.46220302375809935,0.18871252204585537,0.516201835410875
0,5,0.22,100,50,0.7761913949450125,0.6343001261034048,2012,304,6034,2016,0.8687392055267703,0.49950347567030784,0.7257694090248036,0.568023469013568,0.22295514511873352,169,213,1380,965,0.4424083769633508,0.1490299823633157,0.5076600005978537
0,5,0.22,100,100,0.738857804360409,0.5455766325331542,1625,304,6034,2403,0.8424053913945049,0.40342601787487586,0.6777306801270876,0.568023469013568,0.21779548472775564,164,208,1385,970,0.44086021505376344,0.14462081128747795,0.5070247810360804
0,5,0.22,200,20,0.8998649430831565,0.8604838709677419,3201,211,6127,827,0.9381594372801876,0.7946871896722939,0.8806979653000158,0.581958195819582,0.33177022274325907,283,289,1304,851,0.49475524475524474,0.2495590828924162,0.5340701880249903
0,5,0.22,200,50,0.8502797607563187,0.7796706416808632,2746,270,6068,1282,0.9104774535809018,0.6817279046673287,0.8195638576665768,0.5522552255225522,0.26490066225165565,220,307,1286,914,0.4174573055028463,0.19400352733686066,0.5006426927330883
0,5,0.22,200,100,0.800212232297897,0.6882432635857293,2286,329,6009,1742,0.874187380497132,0.5675273088381331,0.757809094621023,0.5672900623395672,0.28398058252427183,234,280,1313,900,0.45525291828793774,0.20634920634920634,0.5152901085104474
0,5,0.22,300,20,0.9243681265676249,0.8974090552211463,3429,185,6153,599,0.9488101826231322,0.8512909632571996,0.9110509723196695,0.5753575357535754,0.34428086070215175,304,328,1265,830,0.4810126582278481,0.26807760141093473,0.5310883926703135
0,5,0.22,300,50,0.8850086822303685,0.8379113407669295,3081,245,6093,947,0.9263379434756465,0.7648957298907646,0.8631200012659881,0.5507884121745508,0.27898763978811064,237,328,1265,897,0.4194690265486726,0.20899470899470898,0.5015469464622007
0,5,0.22,300,100,0.8428516303299247,0.768377648229774,2702,303,6035,1326,0.8991680532445924,0.6708043694141013,0.8114987451362081,0.5621562156215621,0.3041958041958042,261,321,1272,873,0.4484536082474227,0.23015873015873015,0.5143260694108153
0,5,0.22,400,20,0.9373914721203936,0.9161823582590727,3547,168,6170,481,0.9547779273216689,0.8805858987090367,0.9270395571172195,0.5786578657865786,0.3577417551704863,320,335,1258,814,0.48854961832061067,0.2821869488536155,0.5359459540250501
0,5,0.22,400,50,0.9094153964885202,0.8757772192088901,3310,221,6117,718,0.9374114981591617,0.8217477656405164,0.8934393608890496,0.5540887422075541,0.30434782608695654,266,348,1245,868,0.43322475570032576,0.2345679012345679,0.5080560786775475
0,5,0.22,400,100,0.8676442214933436,0.8117969821673525,2959,303,6035,1069,0.9071122011036175,0.7346077457795432,0.8434004333189291,0.5482214888155482,0.296,259,357,1236,875,0.42045454545454547,0.22839506172839505,0.5021448001673989
0,5,0.22,500,20,0.9433725641520355,0.9251370998597118,3627,186,6152,401,0.9512195121951219,0.9004468718967229,0.9355500373999235,0.5826916024935826,0.36210762331838564,323,327,1266,811,0.4969230769230769,0.2848324514991182,0.5397796909096344
0,5,0.22,500,50,0.9209917036465367,0.8930111038536904,3418,209,6129,610,0.9423766197959746,0.8485600794438928,0.9077921886648306,0.5625229189585625,0.3194523673702225,280,339,1254,854,0.45234248788368336,0.24691358024691357,0.5170537769407826
0,5,0.22,500,100,0.8887709820567239,0.8443364385041178,3127,252,6086,901,0.9254217224030779,0.7763157894736842,0.8682778063808938,0.5540887422075541,0.3153153153153153,280,362,1231,854,0.43613707165109034,0.24691358024691357,0.5098346934505127
0,5,0.22,600,20,0.945109010225738,0.9272285458498529,3625,166,6172,403,0.9562120812450541,0.8999503475670307,0.936879560025232,0.5852585258525853,0.37131739855475265,334,331,1262,800,0.5022556390977444,0.2945326278659612,0.5433742863121395
0,5,0.22,600,50,0.9311209724098013,0.9076564924987067,3509,195,6143,519,0.947354211663067,0.8711519364448858,0.9201925665184354,0.5628896222955629,0.3333333333333333,298,356,1237,836,0.45565749235474007,0.26278659611992944,0.5196544405583953
0,5,0.22,600,100,0.9006366968936909,0.862812999467235,3239,241,6097,789,0.9307471264367816,0.8041211519364448,0.8830482692468592,0.5478547854785478,0.32066115702479336,291,390,1203,843,0.42731277533039647,0.2566137566137566,0.5058963321675186
0,5,0.22,700,20,0.946073702488906,0.9286352610749393,3637,168,6170,391,0.9558475689881735,0.9029294935451837,0.938211354535293,0.581958195819582,0.3722466960352423,338,344,1249,796,0.49560117302052786,0.2980599647266314,0.5410576032044958
0,5,0.22,700,50,0.9360409029519583,0.9144626499806476,3544,179,6159,484,0.9519204942250873,0.8798411122144985,0.9257993822353653,0.5676567656765676,0.3511282333516786,319,364,1229,815,0.4670571010248902,0.281305114638448,0.5264027142558216
0,5,0.22,700,100,0.9113447810148563,0.8788078596861401,3332,223,6115,696,0.9372714486638537,0.8272095332671301,0.8960124662233411,0.5485881921525486,0.32842334969994547,301,398,1195,833,0.43061516452074394,0.2654320987654321,0.5077945176815234
0,5,0.22,800,20,0.9463631101678565,0.9290816326530612,3642,170,6168,386,0.9554039874081847,0.9041708043694141,0.9386742314683927,0.5804913824715805,0.3679558011049724,333,343,1250,801,0.492603550295858,0.29365079365079366,0.5391668908618061
0,5,0.22,800,50,0.939706733551997,0.9197792324476961,3583,180,6158,445,0.9521658251395163,0.8895233366434955,0.930561605210356,0.5665566556655666,0.34478935698447893,311,359,1234,823,0.46417910447761196,0.2742504409171076,0.5244447433712971
0,5,0.22,800,100,0.919930542157052,0.8911618148439548,3398,200,6138,630,0.9444135630906059,0.8435948361469712,0.9060195701719393,0.5511551155115512,0.32821075740944017,299,389,1204,835,0.43459302325581395,0.263668430335097,0.5097375422234178
0,5,0.22,900,20,0.94655604862049,0.9293727689954105,3645,171,6167,383,0.9551886792452831,0.9049155908639523,0.9389677354761541,0.5793912724605794,0.36524626452684006,330,343,1250,804,0.4903417533432392,0.291005291005291,0.5378441395390547
0,5,0.22,900,50,0.9424078718888674,0.9233927883998461,3598,167,6171,430,0.9556440903054448,0.8932472691161867,0.9334491315603023,0.5628896222955629,0.3407079646017699,308,366,1227,826,0.456973293768546,0.2716049382716049,0.5209248796819418
0,5,0.22,900,100,0.9243681265676249,0.8979963570127505,3451,207,6131,577,0.9434117003827228,0.8567527308838133,0.9120462928638062,0.5489548954895489,0.33728448275862066,313,409,1184,821,0.43351800554016623,0.2760141093474427,0.5096329178250082
